activityName,activityCategoryName,activityStartDate [ms],activityStartDate,activityEndDate [ms],activityEndDate,activityDuration [ms],activityDuration
Moving - Analyzing,Transport,1545502788612,Sat Dec 22 19:19:48 GMT+01:00 2018,1545505074804,Sat Dec 22 19:57:54 GMT+01:00 2018,2286192,38 min
Moving - social,Transport,1545505074804,Sat Dec 22 19:57:54 GMT+01:00 2018,1545506094804,Sat Dec 22 20:14:54 GMT+01:00 2018,1020000,17 min
Social - Real Life,Social - Persist,1545506094804,Sat Dec 22 20:14:54 GMT+01:00 2018,1545507297239,Sat Dec 22 20:34:57 GMT+01:00 2018,1202435,20 min
Celebration - Bar ,Social - New,1545507297239,Sat Dec 22 20:34:57 GMT+01:00 2018,1545510957239,Sat Dec 22 21:35:57 GMT+01:00 2018,3660000,1 h 1 min
Social - Close,Social - Persist,1545510957239,Sat Dec 22 21:35:57 GMT+01:00 2018,1545517193260,Sat Dec 22 23:19:53 GMT+01:00 2018,6236021,1 h 43 min
Social - Real Life,Social - Persist,1545517193260,Sat Dec 22 23:19:53 GMT+01:00 2018,1545518693260,Sat Dec 22 23:44:53 GMT+01:00 2018,1500000,25 min
Food - shit,Feeding,1545518693260,Sat Dec 22 23:44:53 GMT+01:00 2018,1545520553260,Sun Dec 23 00:15:53 GMT+01:00 2018,1860000,31 min
Social - care of others ,Social - Persist,1545520553260,Sun Dec 23 00:15:53 GMT+01:00 2018,1545521904735,Sun Dec 23 00:38:24 GMT+01:00 2018,1351475,22 min
Enjoying the moment ,Refresh,1545521904735,Sun Dec 23 00:38:24 GMT+01:00 2018,1545524209178,Sun Dec 23 01:16:49 GMT+01:00 2018,2304443,38 min
Wasted - watching,Wasted Time,1545524209178,Sun Dec 23 01:16:49 GMT+01:00 2018,1545529027915,Sun Dec 23 02:37:07 GMT+01:00 2018,4818737,1 h 20 min
Sleep,Refresh,1545529027915,Sun Dec 23 02:37:07 GMT+01:00 2018,1545557443583,Sun Dec 23 10:30:43 GMT+01:00 2018,28415668,7 h 53 min
Clean,Personal Hygiene,1545557443583,Sun Dec 23 10:30:43 GMT+01:00 2018,1545558763583,Sun Dec 23 10:52:43 GMT+01:00 2018,1320000,22 min
Food,Feeding,1545558763583,Sun Dec 23 10:52:43 GMT+01:00 2018,1545559363583,Sun Dec 23 11:02:43 GMT+01:00 2018,600000,10 min
Helpful Future,Ease up your life,1545559363583,Sun Dec 23 11:02:43 GMT+01:00 2018,1545561536335,Sun Dec 23 11:38:56 GMT+01:00 2018,2172752,36 min
Moving - Analyzing,Transport,1545561536335,Sun Dec 23 11:38:56 GMT+01:00 2018,1545566576335,Sun Dec 23 13:02:56 GMT+01:00 2018,5040000,1 h 24 min
Moving - Social Media,Transport,1545566576335,Sun Dec 23 13:02:56 GMT+01:00 2018,1545582024126,Sun Dec 23 17:20:24 GMT+01:00 2018,15447791,4 h 17 min
Moving - Analyzing,Transport,1545582024126,Sun Dec 23 17:20:24 GMT+01:00 2018,1545587484126,Sun Dec 23 18:51:24 GMT+01:00 2018,5460000,1 h 31 min
Health - bad,Wasted Time,1545587484126,Sun Dec 23 18:51:24 GMT+01:00 2018,1545587604126,Sun Dec 23 18:53:24 GMT+01:00 2018,120000,2 min
Food,Feeding,1545587604126,Sun Dec 23 18:53:24 GMT+01:00 2018,1545587904126,Sun Dec 23 18:58:24 GMT+01:00 2018,300000,5 min
Food - shit,Feeding,1545587904126,Sun Dec 23 18:58:24 GMT+01:00 2018,1545588504126,Sun Dec 23 19:08:24 GMT+01:00 2018,600000,10 min
Social - Family,Social - Important,1545588504126,Sun Dec 23 19:08:24 GMT+01:00 2018,1545599342869,Sun Dec 23 22:09:02 GMT+01:00 2018,10838743,3 h 
Food - shit,Feeding,1545599342869,Sun Dec 23 22:09:02 GMT+01:00 2018,1545600182869,Sun Dec 23 22:23:02 GMT+01:00 2018,840000,14 min
Learning - Language,Learning,1545600182869,Sun Dec 23 22:23:02 GMT+01:00 2018,1545601922869,Sun Dec 23 22:52:02 GMT+01:00 2018,1740000,29 min
Learning - Article,Learning,1545601922869,Sun Dec 23 22:52:02 GMT+01:00 2018,1545602462869,Sun Dec 23 23:01:02 GMT+01:00 2018,540000,9 min
Food,Feeding,1545602462869,Sun Dec 23 23:01:02 GMT+01:00 2018,1545603782869,Sun Dec 23 23:23:02 GMT+01:00 2018,1320000,22 min
Social - Media,Social - Persist,1545603782869,Sun Dec 23 23:23:02 GMT+01:00 2018,1545605162869,Sun Dec 23 23:46:02 GMT+01:00 2018,1380000,23 min
Clean,Personal Hygiene,1545605162869,Sun Dec 23 23:46:02 GMT+01:00 2018,1545606902869,Mon Dec 24 00:15:02 GMT+01:00 2018,1740000,29 min
Sleep,Refresh,1545606902869,Mon Dec 24 00:15:02 GMT+01:00 2018,1545643542898,Mon Dec 24 10:25:42 GMT+01:00 2018,36640029,10 h 10 min
Wasted - reading,Wasted Time,1545643542898,Mon Dec 24 10:25:42 GMT+01:00 2018,1545644724220,Mon Dec 24 10:45:24 GMT+01:00 2018,1181322,19 min
Clean,Personal Hygiene,1545644724220,Mon Dec 24 10:45:24 GMT+01:00 2018,1545646410821,Mon Dec 24 11:13:30 GMT+01:00 2018,1686601,28 min
Trello,Personal Adjusting,1545646410821,Mon Dec 24 11:13:30 GMT+01:00 2018,1545646770821,Mon Dec 24 11:19:30 GMT+01:00 2018,360000,6 min
Analyzing,Personal Adjusting,1545646770821,Mon Dec 24 11:19:30 GMT+01:00 2018,1545647250821,Mon Dec 24 11:27:30 GMT+01:00 2018,480000,8 min
Learning - Language,Learning,1545647250821,Mon Dec 24 11:27:30 GMT+01:00 2018,1545647910821,Mon Dec 24 11:38:30 GMT+01:00 2018,660000,11 min
Learning - Article,Learning,1545647910821,Mon Dec 24 11:38:30 GMT+01:00 2018,1545648330821,Mon Dec 24 11:45:30 GMT+01:00 2018,420000,7 min
WC - learn,Personal Hygiene,1545648330821,Mon Dec 24 11:45:30 GMT+01:00 2018,1545648750821,Mon Dec 24 11:52:30 GMT+01:00 2018,420000,7 min
Social - Family,Social - Important,1545648750821,Mon Dec 24 11:52:30 GMT+01:00 2018,1545649710821,Mon Dec 24 12:08:30 GMT+01:00 2018,960000,16 min
Clean,Personal Hygiene,1545649710821,Mon Dec 24 12:08:30 GMT+01:00 2018,1545650041170,Mon Dec 24 12:14:01 GMT+01:00 2018,330349,5 min
moving  - groceries,Shopping,1545650041170,Mon Dec 24 12:14:01 GMT+01:00 2018,1545655326350,Mon Dec 24 13:42:06 GMT+01:00 2018,5285180,1 h 28 min
Social - Family,Social - Important,1545655326350,Mon Dec 24 13:42:06 GMT+01:00 2018,1545659415800,Mon Dec 24 14:50:15 GMT+01:00 2018,4089450,1 h 8 min
Analyzing,Personal Adjusting,1545659415800,Mon Dec 24 14:50:15 GMT+01:00 2018,1545661215800,Mon Dec 24 15:20:15 GMT+01:00 2018,1800000,30 min
Food,Feeding,1545661215800,Mon Dec 24 15:20:15 GMT+01:00 2018,1545662895800,Mon Dec 24 15:48:15 GMT+01:00 2018,1680000,28 min
Social - Family,Social - Important,1545662895800,Mon Dec 24 15:48:15 GMT+01:00 2018,1545675030224,Mon Dec 24 19:10:30 GMT+01:00 2018,12134424,3 h 22 min
Social - Family,Social - Important,1545675030224,Mon Dec 24 19:10:30 GMT+01:00 2018,1545680370224,Mon Dec 24 20:39:30 GMT+01:00 2018,5340000,1 h 29 min
Celebration - Bar ,Social - New,1545680370224,Mon Dec 24 20:39:30 GMT+01:00 2018,1545686910224,Mon Dec 24 22:28:30 GMT+01:00 2018,6540000,1 h 49 min
Food - shit,Feeding,1545686910224,Mon Dec 24 22:28:30 GMT+01:00 2018,1545687930224,Mon Dec 24 22:45:30 GMT+01:00 2018,1020000,17 min
Social - Real Life,Social - Persist,1545687930224,Mon Dec 24 22:45:30 GMT+01:00 2018,1545694564190,Tue Dec 25 00:36:04 GMT+01:00 2018,6633966,1 h 50 min
Food,Feeding,1545694564190,Tue Dec 25 00:36:04 GMT+01:00 2018,1545695884190,Tue Dec 25 00:58:04 GMT+01:00 2018,1320000,22 min
Clean,Personal Hygiene,1545695884190,Tue Dec 25 00:58:04 GMT+01:00 2018,1545696484190,Tue Dec 25 01:08:04 GMT+01:00 2018,600000,10 min
Sleep,Refresh,1545696484190,Tue Dec 25 01:08:04 GMT+01:00 2018,1545725316756,Tue Dec 25 09:08:36 GMT+01:00 2018,28832566,8 h 
Food - Prepare,Feeding,1545725316756,Tue Dec 25 09:08:36 GMT+01:00 2018,1545726156756,Tue Dec 25 09:22:36 GMT+01:00 2018,840000,14 min
Food,Feeding,1545726156756,Tue Dec 25 09:22:36 GMT+01:00 2018,1545727079571,Tue Dec 25 09:37:59 GMT+01:00 2018,922815,15 min
Learning - Language,Learning,1545727079571,Tue Dec 25 09:37:59 GMT+01:00 2018,1545727559571,Tue Dec 25 09:45:59 GMT+01:00 2018,480000,8 min
Clean,Personal Hygiene,1545727559571,Tue Dec 25 09:45:59 GMT+01:00 2018,1545729328824,Tue Dec 25 10:15:28 GMT+01:00 2018,1769253,29 min
Wasted - Moving,Wasted Time,1545729328824,Tue Dec 25 10:15:28 GMT+01:00 2018,1545729808824,Tue Dec 25 10:23:28 GMT+01:00 2018,480000,8 min
Moving - social,Transport,1545729808824,Tue Dec 25 10:23:28 GMT+01:00 2018,1545731188824,Tue Dec 25 10:46:28 GMT+01:00 2018,1380000,23 min
Moving - Social Media,Transport,1545731188824,Tue Dec 25 10:46:28 GMT+01:00 2018,1545733840488,Tue Dec 25 11:30:40 GMT+01:00 2018,2651664,44 min
Health - bad,Wasted Time,1545733840488,Tue Dec 25 11:30:40 GMT+01:00 2018,1545733900488,Tue Dec 25 11:31:40 GMT+01:00 2018,60000,1 min
WC ,Personal Hygiene,1545733900488,Tue Dec 25 11:31:40 GMT+01:00 2018,1545734500488,Tue Dec 25 11:41:40 GMT+01:00 2018,600000,10 min
Moving - social,Transport,1545734500488,Tue Dec 25 11:41:40 GMT+01:00 2018,1545743126959,Tue Dec 25 14:05:26 GMT+01:00 2018,8626471,2 h 23 min
Moving - Social Media,Transport,1545743126959,Tue Dec 25 14:05:26 GMT+01:00 2018,1545747146959,Tue Dec 25 15:12:26 GMT+01:00 2018,4020000,1 h 7 min
Moving - social,Transport,1545747146959,Tue Dec 25 15:12:26 GMT+01:00 2018,1545752299119,Tue Dec 25 16:38:19 GMT+01:00 2018,5152160,1 h 25 min
Moving - social,Transport,1545752299119,Tue Dec 25 16:38:19 GMT+01:00 2018,1545754219119,Tue Dec 25 17:10:19 GMT+01:00 2018,1920000,32 min
Series / Docu,Entertainment,1545754219119,Tue Dec 25 17:10:19 GMT+01:00 2018,1545756919119,Tue Dec 25 17:55:19 GMT+01:00 2018,2700000,45 min
Wasted - watching,Wasted Time,1545756919119,Tue Dec 25 17:55:19 GMT+01:00 2018,1545760066968,Tue Dec 25 18:47:46 GMT+01:00 2018,3147849,52 min
Youtube,Entertainment,1545760066968,Tue Dec 25 18:47:46 GMT+01:00 2018,1545760786968,Tue Dec 25 18:59:46 GMT+01:00 2018,720000,12 min
Food - shit,Feeding,1545760786968,Tue Dec 25 18:59:46 GMT+01:00 2018,1545761866968,Tue Dec 25 19:17:46 GMT+01:00 2018,1080000,18 min
Clean,Personal Hygiene,1545761866968,Tue Dec 25 19:17:46 GMT+01:00 2018,1545766611546,Tue Dec 25 20:36:51 GMT+01:00 2018,4744578,1 h 19 min
Social - girl,Social - Persist,1545766611546,Tue Dec 25 20:36:51 GMT+01:00 2018,1545771291546,Tue Dec 25 21:54:51 GMT+01:00 2018,4680000,1 h 18 min
Social - Close,Social - Persist,1545771291546,Tue Dec 25 21:54:51 GMT+01:00 2018,1545771891546,Tue Dec 25 22:04:51 GMT+01:00 2018,600000,10 min
Food,Feeding,1545771891546,Tue Dec 25 22:04:51 GMT+01:00 2018,1545775191546,Tue Dec 25 22:59:51 GMT+01:00 2018,3300000,55 min
Social - girl,Social - Persist,1545775191546,Tue Dec 25 22:59:51 GMT+01:00 2018,1545779215987,Wed Dec 26 00:06:55 GMT+01:00 2018,4024441,1 h 7 min
Better Now,Ease up your life,1545779215987,Wed Dec 26 00:06:55 GMT+01:00 2018,1545782995987,Wed Dec 26 01:09:55 GMT+01:00 2018,3780000,1 h 3 min
Sleep,Refresh,1545782995987,Wed Dec 26 01:09:55 GMT+01:00 2018,1545800450413,Wed Dec 26 06:00:50 GMT+01:00 2018,17454426,4 h 50 min
Clean,Personal Hygiene,1545800450413,Wed Dec 26 06:00:50 GMT+01:00 2018,1545803469258,Wed Dec 26 06:51:09 GMT+01:00 2018,3018845,50 min
Clean,Personal Hygiene,1545803469258,Wed Dec 26 06:51:09 GMT+01:00 2018,1545803949258,Wed Dec 26 06:59:09 GMT+01:00 2018,480000,8 min
Org ,Org & Duty,1545803949258,Wed Dec 26 06:59:09 GMT+01:00 2018,1545804669258,Wed Dec 26 07:11:09 GMT+01:00 2018,720000,12 min
Moving - social,Transport,1545804669258,Wed Dec 26 07:11:09 GMT+01:00 2018,1545809505241,Wed Dec 26 08:31:45 GMT+01:00 2018,4835983,1 h 20 min
Social - Media,Social - Persist,1545809505241,Wed Dec 26 08:31:45 GMT+01:00 2018,1545810825241,Wed Dec 26 08:53:45 GMT+01:00 2018,1320000,22 min
Social - girl,Social - Persist,1545810825241,Wed Dec 26 08:53:45 GMT+01:00 2018,1545813525241,Wed Dec 26 09:38:45 GMT+01:00 2018,2700000,45 min
Helpful Future,Ease up your life,1545813525241,Wed Dec 26 09:38:45 GMT+01:00 2018,1545816382233,Wed Dec 26 10:26:22 GMT+01:00 2018,2856992,47 min
Social - girl,Social - Persist,1545816382233,Wed Dec 26 10:26:22 GMT+01:00 2018,1545820102233,Wed Dec 26 11:28:22 GMT+01:00 2018,3720000,1 h 2 min
Analyzing,Personal Adjusting,1545820102233,Wed Dec 26 11:28:22 GMT+01:00 2018,1545823702233,Wed Dec 26 12:28:22 GMT+01:00 2018,3600000,1 h 
Trello,Personal Adjusting,1545823702233,Wed Dec 26 12:28:22 GMT+01:00 2018,1545827062233,Wed Dec 26 13:24:22 GMT+01:00 2018,3360000,56 min
Sleep,Refresh,1545827062233,Wed Dec 26 13:24:22 GMT+01:00 2018,1545829042721,Wed Dec 26 13:57:22 GMT+01:00 2018,1980488,33 min
Social - girl,Social - Persist,1545829042721,Wed Dec 26 13:57:22 GMT+01:00 2018,1545833542721,Wed Dec 26 15:12:22 GMT+01:00 2018,4500000,1 h 15 min
Helpful Future,Ease up your life,1545833542721,Wed Dec 26 15:12:22 GMT+01:00 2018,1545837228464,Wed Dec 26 16:13:48 GMT+01:00 2018,3685743,1 h 1 min
Helpful Future,Ease up your life,1545837228464,Wed Dec 26 16:13:48 GMT+01:00 2018,1545839928464,Wed Dec 26 16:58:48 GMT+01:00 2018,2700000,45 min
Moving - social,Transport,1545839928464,Wed Dec 26 16:58:48 GMT+01:00 2018,1545845568464,Wed Dec 26 18:32:48 GMT+01:00 2018,5640000,1 h 34 min
Moving - Analyzing,Transport,1545845568464,Wed Dec 26 18:32:48 GMT+01:00 2018,1545851856982,Wed Dec 26 20:17:36 GMT+01:00 2018,6288518,1 h 44 min
Food - shit,Feeding,1545851856982,Wed Dec 26 20:17:36 GMT+01:00 2018,1545852456982,Wed Dec 26 20:27:36 GMT+01:00 2018,600000,10 min
Social - girl,Social - Persist,1545852456982,Wed Dec 26 20:27:36 GMT+01:00 2018,1545852996982,Wed Dec 26 20:36:36 GMT+01:00 2018,540000,9 min
Food,Feeding,1545852996982,Wed Dec 26 20:36:36 GMT+01:00 2018,1545854796982,Wed Dec 26 21:06:36 GMT+01:00 2018,1800000,30 min
Walking ,Sport,1545854796982,Wed Dec 26 21:06:36 GMT+01:00 2018,1545856056982,Wed Dec 26 21:27:36 GMT+01:00 2018,1260000,21 min
Org ,Org & Duty,1545856056982,Wed Dec 26 21:27:36 GMT+01:00 2018,1545858096982,Wed Dec 26 22:01:36 GMT+01:00 2018,2040000,34 min
Walking ,Sport,1545858096982,Wed Dec 26 22:01:36 GMT+01:00 2018,1545860616982,Wed Dec 26 22:43:36 GMT+01:00 2018,2520000,42 min
moving  - groceries,Shopping,1545860616982,Wed Dec 26 22:43:36 GMT+01:00 2018,1545864576982,Wed Dec 26 23:49:36 GMT+01:00 2018,3960000,1 h 6 min
Series / Docu,Entertainment,1545864576982,Wed Dec 26 23:49:36 GMT+01:00 2018,1545866006746,Thu Dec 27 00:13:26 GMT+01:00 2018,1429764,23 min
Social - Close,Social - Persist,1545866006746,Thu Dec 27 00:13:26 GMT+01:00 2018,1545868750439,Thu Dec 27 00:59:10 GMT+01:00 2018,2743693,45 min
Sleep,Refresh,1545868750439,Thu Dec 27 00:59:10 GMT+01:00 2018,1545898811324,Thu Dec 27 09:20:11 GMT+01:00 2018,30060885,8 h 21 min
Clean,Personal Hygiene,1545898811324,Thu Dec 27 09:20:11 GMT+01:00 2018,1545900431324,Thu Dec 27 09:47:11 GMT+01:00 2018,1620000,27 min
Social - girl,Social - Persist,1545900431324,Thu Dec 27 09:47:11 GMT+01:00 2018,1545904885477,Thu Dec 27 11:01:25 GMT+01:00 2018,4454153,1 h 14 min
Food,Feeding,1545904885477,Thu Dec 27 11:01:25 GMT+01:00 2018,1545907225477,Thu Dec 27 11:40:25 GMT+01:00 2018,2340000,39 min
Walking ,Sport,1545907225477,Thu Dec 27 11:40:25 GMT+01:00 2018,1545914245477,Thu Dec 27 13:37:25 GMT+01:00 2018,7020000,1 h 57 min
Social - girl,Social - Persist,1545914245477,Thu Dec 27 13:37:25 GMT+01:00 2018,1545919948584,Thu Dec 27 15:12:28 GMT+01:00 2018,5703107,1 h 35 min
Social - Close,Social - Persist,1545919948584,Thu Dec 27 15:12:28 GMT+01:00 2018,1545922528584,Thu Dec 27 15:55:28 GMT+01:00 2018,2580000,43 min
Better Now,Ease up your life,1545922528584,Thu Dec 27 15:55:28 GMT+01:00 2018,1545923788584,Thu Dec 27 16:16:28 GMT+01:00 2018,1260000,21 min
Moving - social,Transport,1545923788584,Thu Dec 27 16:16:28 GMT+01:00 2018,1545933176326,Thu Dec 27 18:52:56 GMT+01:00 2018,9387742,2 h 36 min
Food,Feeding,1545933176326,Thu Dec 27 18:52:56 GMT+01:00 2018,1545937076326,Thu Dec 27 19:57:56 GMT+01:00 2018,3900000,1 h 5 min
Social - girl,Social - Persist,1545937076326,Thu Dec 27 19:57:56 GMT+01:00 2018,1545938456326,Thu Dec 27 20:20:56 GMT+01:00 2018,1380000,23 min
Celebration - Bar ,Social - New,1545938456326,Thu Dec 27 20:20:56 GMT+01:00 2018,1545942052697,Thu Dec 27 21:20:52 GMT+01:00 2018,3596371,59 min
Moving - social,Transport,1545942052697,Thu Dec 27 21:20:52 GMT+01:00 2018,1545945232697,Thu Dec 27 22:13:52 GMT+01:00 2018,3180000,53 min
Learning - Language,Learning,1545945232697,Thu Dec 27 22:13:52 GMT+01:00 2018,1545946404338,Thu Dec 27 22:33:24 GMT+01:00 2018,1171641,19 min
Social - girl,Social - Persist,1545946404338,Thu Dec 27 22:33:24 GMT+01:00 2018,1545947064338,Thu Dec 27 22:44:24 GMT+01:00 2018,660000,11 min
Wasted - watching,Wasted Time,1545947064338,Thu Dec 27 22:44:24 GMT+01:00 2018,1545948430205,Thu Dec 27 23:07:10 GMT+01:00 2018,1365867,22 min
Clean,Personal Hygiene,1545948430205,Thu Dec 27 23:07:10 GMT+01:00 2018,1545949030205,Thu Dec 27 23:17:10 GMT+01:00 2018,600000,10 min
Sleep,Refresh,1545949030205,Thu Dec 27 23:17:10 GMT+01:00 2018,1545973207534,Fri Dec 28 06:00:07 GMT+01:00 2018,24177329,6 h 42 min
Sleep,Refresh,1545973207534,Fri Dec 28 06:00:07 GMT+01:00 2018,1545975127534,Fri Dec 28 06:32:07 GMT+01:00 2018,1920000,32 min
Clean,Personal Hygiene,1545975127534,Fri Dec 28 06:32:07 GMT+01:00 2018,1545975772703,Fri Dec 28 06:42:52 GMT+01:00 2018,645169,10 min
Clean,Personal Hygiene,1545975772703,Fri Dec 28 06:42:52 GMT+01:00 2018,1545977572703,Fri Dec 28 07:12:52 GMT+01:00 2018,1800000,30 min
Moving - social,Transport,1545977572703,Fri Dec 28 07:12:52 GMT+01:00 2018,1545979792703,Fri Dec 28 07:49:52 GMT+01:00 2018,2220000,37 min
Enjoying the moment ,Refresh,1545979792703,Fri Dec 28 07:49:52 GMT+01:00 2018,1545985552703,Fri Dec 28 09:25:52 GMT+01:00 2018,5760000,1 h 36 min
Sport,Sport,1545985552703,Fri Dec 28 09:25:52 GMT+01:00 2018,1545989272703,Fri Dec 28 10:27:52 GMT+01:00 2018,3720000,1 h 2 min
Walking ,Sport,1545989272703,Fri Dec 28 10:27:52 GMT+01:00 2018,1545992452703,Fri Dec 28 11:20:52 GMT+01:00 2018,3180000,53 min
Food - shit,Feeding,1545992452703,Fri Dec 28 11:20:52 GMT+01:00 2018,1545993172703,Fri Dec 28 11:32:52 GMT+01:00 2018,720000,12 min
Food,Feeding,1545993172703,Fri Dec 28 11:32:52 GMT+01:00 2018,1545994612703,Fri Dec 28 11:56:52 GMT+01:00 2018,1440000,24 min
Social - girl,Social - Persist,1545994612703,Fri Dec 28 11:56:52 GMT+01:00 2018,1545995658654,Fri Dec 28 12:14:18 GMT+01:00 2018,1045951,17 min
Sport,Sport,1545995658654,Fri Dec 28 12:14:18 GMT+01:00 2018,1545997758654,Fri Dec 28 12:49:18 GMT+01:00 2018,2100000,35 min
Enjoying the moment ,Refresh,1545997758654,Fri Dec 28 12:49:18 GMT+01:00 2018,1546002732298,Fri Dec 28 14:12:12 GMT+01:00 2018,4973644,1 h 22 min
Helpful Future,Ease up your life,1546002732298,Fri Dec 28 14:12:12 GMT+01:00 2018,1546004772298,Fri Dec 28 14:46:12 GMT+01:00 2018,2040000,34 min
Clean,Personal Hygiene,1546004772298,Fri Dec 28 14:46:12 GMT+01:00 2018,1546006812298,Fri Dec 28 15:20:12 GMT+01:00 2018,2040000,34 min
Better Now,Ease up your life,1546006812298,Fri Dec 28 15:20:12 GMT+01:00 2018,1546008012298,Fri Dec 28 15:40:12 GMT+01:00 2018,1200000,20 min
Food - shit,Feeding,1546008012298,Fri Dec 28 15:40:12 GMT+01:00 2018,1546008552298,Fri Dec 28 15:49:12 GMT+01:00 2018,540000,9 min
Clean,Personal Hygiene,1546008552298,Fri Dec 28 15:49:12 GMT+01:00 2018,1546010772298,Fri Dec 28 16:26:12 GMT+01:00 2018,2220000,37 min
Social - girl,Social - Persist,1546010772298,Fri Dec 28 16:26:12 GMT+01:00 2018,1546011972298,Fri Dec 28 16:46:12 GMT+01:00 2018,1200000,20 min
Walking ,Sport,1546011972298,Fri Dec 28 16:46:12 GMT+01:00 2018,1546013352298,Fri Dec 28 17:09:12 GMT+01:00 2018,1380000,23 min
Food,Feeding,1546013352298,Fri Dec 28 17:09:12 GMT+01:00 2018,1546017852298,Fri Dec 28 18:24:12 GMT+01:00 2018,4500000,1 h 15 min
Food - shit,Feeding,1546017852298,Fri Dec 28 18:24:12 GMT+01:00 2018,1546019389729,Fri Dec 28 18:49:49 GMT+01:00 2018,1537431,25 min
Wasted - watching,Wasted Time,1546019389729,Fri Dec 28 18:49:49 GMT+01:00 2018,1546020649729,Fri Dec 28 19:10:49 GMT+01:00 2018,1260000,21 min
WC - learn,Personal Hygiene,1546020649729,Fri Dec 28 19:10:49 GMT+01:00 2018,1546021489729,Fri Dec 28 19:24:49 GMT+01:00 2018,840000,14 min
Learning - Language,Learning,1546021489729,Fri Dec 28 19:24:49 GMT+01:00 2018,1546022329729,Fri Dec 28 19:38:49 GMT+01:00 2018,840000,14 min
Wasted - watching,Wasted Time,1546022329729,Fri Dec 28 19:38:49 GMT+01:00 2018,1546024429729,Fri Dec 28 20:13:49 GMT+01:00 2018,2100000,35 min
Playing,Entertainment,1546024429729,Fri Dec 28 20:13:49 GMT+01:00 2018,1546026229729,Fri Dec 28 20:43:49 GMT+01:00 2018,1800000,30 min
Celebration - Bar ,Social - New,1546026229729,Fri Dec 28 20:43:49 GMT+01:00 2018,1546028807739,Fri Dec 28 21:26:47 GMT+01:00 2018,2578010,42 min
Health - bad,Wasted Time,1546028807739,Fri Dec 28 21:26:47 GMT+01:00 2018,1546028867739,Fri Dec 28 21:27:47 GMT+01:00 2018,60000,1 min
Walking ,Sport,1546028867739,Fri Dec 28 21:27:47 GMT+01:00 2018,1546029467739,Fri Dec 28 21:37:47 GMT+01:00 2018,600000,10 min
Clean,Personal Hygiene,1546029467739,Fri Dec 28 21:37:47 GMT+01:00 2018,1546031267739,Fri Dec 28 22:07:47 GMT+01:00 2018,1800000,30 min
Health - bad,Wasted Time,1546031267739,Fri Dec 28 22:07:47 GMT+01:00 2018,1546031447739,Fri Dec 28 22:10:47 GMT+01:00 2018,180000,3 min
Social - Close,Social - Persist,1546031447739,Fri Dec 28 22:10:47 GMT+01:00 2018,1546048847739,Sat Dec 29 03:00:47 GMT+01:00 2018,17400000,4 h 50 min
Sleep,Refresh,1546048847739,Sat Dec 29 03:00:47 GMT+01:00 2018,1546072927435,Sat Dec 29 09:42:07 GMT+01:00 2018,24079696,6 h 41 min
Food,Feeding,1546072927435,Sat Dec 29 09:42:07 GMT+01:00 2018,1546073527435,Sat Dec 29 09:52:07 GMT+01:00 2018,600000,10 min
Moving - social,Transport,1546073527435,Sat Dec 29 09:52:07 GMT+01:00 2018,1546074727435,Sat Dec 29 10:12:07 GMT+01:00 2018,1200000,20 min
Social - girl,Social - Persist,1546074727435,Sat Dec 29 10:12:07 GMT+01:00 2018,1546076378152,Sat Dec 29 10:39:38 GMT+01:00 2018,1650717,27 min
Swimming,Sport,1546076378152,Sat Dec 29 10:39:38 GMT+01:00 2018,1546077458152,Sat Dec 29 10:57:38 GMT+01:00 2018,1080000,18 min
Sunbath ,Refresh,1546077458152,Sat Dec 29 10:57:38 GMT+01:00 2018,1546079863588,Sat Dec 29 11:37:43 GMT+01:00 2018,2405436,40 min
Youtube,Entertainment,1546079863588,Sat Dec 29 11:37:43 GMT+01:00 2018,1546081663588,Sat Dec 29 12:07:43 GMT+01:00 2018,1800000,30 min
WC ,Personal Hygiene,1546081663588,Sat Dec 29 12:07:43 GMT+01:00 2018,1546081963588,Sat Dec 29 12:12:43 GMT+01:00 2018,300000,5 min
Social - girl,Social - Persist,1546081963588,Sat Dec 29 12:12:43 GMT+01:00 2018,1546083163588,Sat Dec 29 12:32:43 GMT+01:00 2018,1200000,20 min
Moving - social,Transport,1546083163588,Sat Dec 29 12:32:43 GMT+01:00 2018,1546083763588,Sat Dec 29 12:42:43 GMT+01:00 2018,600000,10 min
Food,Feeding,1546083763588,Sat Dec 29 12:42:43 GMT+01:00 2018,1546085563588,Sat Dec 29 13:12:43 GMT+01:00 2018,1800000,30 min
WC ,Personal Hygiene,1546085563588,Sat Dec 29 13:12:43 GMT+01:00 2018,1546086163588,Sat Dec 29 13:22:43 GMT+01:00 2018,600000,10 min
Swimming,Sport,1546086163588,Sat Dec 29 13:22:43 GMT+01:00 2018,1546090483588,Sat Dec 29 14:34:43 GMT+01:00 2018,4320000,1 h 12 min
Moving - social,Transport,1546090483588,Sat Dec 29 14:34:43 GMT+01:00 2018,1546091083588,Sat Dec 29 14:44:43 GMT+01:00 2018,600000,10 min
